# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1335104	1335337	+	WP_011547707.1	WP_011547707.1		AbrB/MazE/SpoVT family DNA-binding domain-containing protein			BCEN2424_RS21735	234	77	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1335383	1335754	-							BCEN2424_RS37055	372		
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1335383	1335754	-	WP_041489393.1	WP_041489393.1		DUF4440 domain-containing protein			BCEN2424_RS37055	372	123	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1336113	1337414	-							BCEN2424_RS21745	1302		old_locus_tag=Bcen2424_4393
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1336113	1337414	-	WP_023477875.1	WP_023477875.1		UDP-N-acetylglucosamine 1-carboxyvinyltransferase			BCEN2424_RS21745	1302	433	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1337619	1338926	-					shiA		BCEN2424_RS21750	1308		old_locus_tag=Bcen2424_4394
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1337619	1338926	-	WP_011547704.1	WP_011547704.1		shikimate transporter	shiA		BCEN2424_RS21750	1308	435	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1339284	1340411	+							BCEN2424_RS21755	1128		old_locus_tag=Bcen2424_4395
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1339284	1340411	+	WP_011547703.1	WP_011547703.1		4-hydroxyphenylpyruvate dioxygenase			BCEN2424_RS21755	1128	375	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1340570	1341910	-							BCEN2424_RS21760	1341		old_locus_tag=Bcen2424_4396
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1340570	1341910	-	WP_011694736.1	WP_011694736.1		type II toxin-antitoxin system HipA family toxin			BCEN2424_RS21760	1341	446	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1341913	1342320	-							BCEN2424_RS21765	408		old_locus_tag=Bcen2424_4397
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1341913	1342320	-	WP_011547701.1	WP_011547701.1		helix-turn-helix transcriptional regulator			BCEN2424_RS21765	408	135	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1342772	1343437	-							BCEN2424_RS21770	666		old_locus_tag=Bcen2424_4398
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1342772	1343437	-	WP_011547700.1	WP_011547700.1		cation diffusion facilitator family transporter			BCEN2424_RS21770	666	221	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1343841	1344437	+							BCEN2424_RS21775	597		old_locus_tag=Bcen2424_4399
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1343841	1344437	+	WP_011547699.1	WP_011547699.1		membrane protein			BCEN2424_RS21775	597	198	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1344444	1345364	+							BCEN2424_RS21780	921		old_locus_tag=Bcen2424_4400
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1344444	1345364	+	WP_011547698.1	WP_011547698.1		alpha/beta hydrolase			BCEN2424_RS21780	921	306	
gene	pseudogene	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1345339	1345750	-							BCEN2424_RS21785	412		partial;pseudo;old_locus_tag=Bcen2424_4401
CDS	without_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1345339	1345750	-				peptidase, S41 family protein			BCEN2424_RS21785	412		partial;pseudo
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1346035	1347054	+							BCEN2424_RS21790	1020		old_locus_tag=Bcen2424_4402
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1346035	1347054	+	WP_011547696.1	WP_011547696.1		ATPase			BCEN2424_RS21790	1020	339	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1347224	1347844	+							BCEN2424_RS21795	621		old_locus_tag=Bcen2424_4403
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1347224	1347844	+	WP_011547695.1	WP_011547695.1		TetR/AcrR family transcriptional regulator			BCEN2424_RS21795	621	206	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1348093	1349151	+							BCEN2424_RS21800	1059		old_locus_tag=Bcen2424_4404
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1348093	1349151	+	WP_011547694.1	WP_011547694.1		NADP-dependent oxidoreductase			BCEN2424_RS21800	1059	352	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1349244	1349543	+							BCEN2424_RS21805	300		old_locus_tag=Bcen2424_4405
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1349244	1349543	+	WP_011547693.1	WP_011547693.1		antibiotic biosynthesis monooxygenase			BCEN2424_RS21805	300	99	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1349694	1350149	+							BCEN2424_RS21810	456		old_locus_tag=Bcen2424_4406
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1349694	1350149	+	WP_006479019.1	WP_006479019.1		(2Fe-2S)-binding protein			BCEN2424_RS21810	456	151	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1350151	1352370	+							BCEN2424_RS21815	2220		old_locus_tag=Bcen2424_4407
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1350151	1352370	+	WP_011547692.1	WP_011547692.1		xanthine dehydrogenase family protein molybdopterin-binding subunit			BCEN2424_RS21815	2220	739	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1352386	1353690	+							BCEN2424_RS21820	1305		old_locus_tag=Bcen2424_4408
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1352386	1353690	+	WP_011547691.1	WP_011547691.1		cytochrome c			BCEN2424_RS21820	1305	434	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1353850	1355295	+							BCEN2424_RS21825	1446		old_locus_tag=Bcen2424_4409
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1353850	1355295	+	WP_011547690.1	WP_011547690.1		NAD-dependent succinate-semialdehyde dehydrogenase			BCEN2424_RS21825	1446	481	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1355474	1356484	-							BCEN2424_RS21830	1011		old_locus_tag=Bcen2424_4410
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1355474	1356484	-	WP_011547689.1	WP_011547689.1		patatin			BCEN2424_RS21830	1011	336	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1356623	1357063	-							BCEN2424_RS21835	441		old_locus_tag=Bcen2424_4411
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1356623	1357063	-	WP_011547688.1	WP_011547688.1		hypothetical protein			BCEN2424_RS21835	441	146	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1357880	1358458	+							BCEN2424_RS21840	579		old_locus_tag=Bcen2424_4412
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1357880	1358458	+	WP_011547686.1	WP_011547686.1		DUF4337 domain-containing protein			BCEN2424_RS21840	579	192	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1358711	1359667	-							BCEN2424_RS21845	957		old_locus_tag=Bcen2424_4413
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1358711	1359667	-	WP_011547685.1	WP_011547685.1		hypothetical protein			BCEN2424_RS21845	957	318	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1359885	1360268	+							BCEN2424_RS21850	384		old_locus_tag=Bcen2424_4414
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1359885	1360268	+	WP_011694738.1	WP_011694738.1		glycosylase			BCEN2424_RS21850	384	127	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1360313	1360741	+							BCEN2424_RS21855	429		old_locus_tag=Bcen2424_4415
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1360313	1360741	+	WP_011547683.1	WP_011547683.1		hypothetical protein			BCEN2424_RS21855	429	142	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1361108	1362319	+							BCEN2424_RS21860	1212		old_locus_tag=Bcen2424_4416
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1361108	1362319	+	WP_011547682.1	WP_011547682.1		porin			BCEN2424_RS21860	1212	403	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1362737	1363228	+					pal		BCEN2424_RS21865	492		old_locus_tag=Bcen2424_4417
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1362737	1363228	+	WP_011547681.1	WP_011547681.1		peptidoglycan-associated lipoprotein Pal	pal		BCEN2424_RS21865	492	163	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1363359	1363520	+							BCEN2424_RS37060	162		
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1363359	1363520	+	WP_023475988.1	WP_023475988.1		hypothetical protein			BCEN2424_RS37060	162	53	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1363612	1364871	-							BCEN2424_RS21870	1260		old_locus_tag=Bcen2424_4418
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1363612	1364871	-	WP_011547680.1	WP_011547680.1		cytochrome c			BCEN2424_RS21870	1260	419	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1364868	1365563	-							BCEN2424_RS21875	696		old_locus_tag=Bcen2424_4419
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1364868	1365563	-	WP_011547679.1	WP_011547679.1		(2Fe-2S)-binding protein			BCEN2424_RS21875	696	231	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1365560	1368439	-							BCEN2424_RS21880	2880		old_locus_tag=Bcen2424_4420
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1365560	1368439	-	WP_011694739.1	WP_011694739.1		xanthine dehydrogenase family protein molybdopterin-binding subunit			BCEN2424_RS21880	2880	959	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1368870	1369454	+							BCEN2424_RS35735	585		old_locus_tag=Bcen2424_4422
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1368870	1369454	+	WP_011547676.1	WP_011547676.1		transposase			BCEN2424_RS35735	585	194	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1369457	1371007	+							BCEN2424_RS21885	1551		old_locus_tag=Bcen2424_4423
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1369457	1371007	+	WP_011694740.1	WP_011694740.1		sensor domain-containing diguanylate cyclase			BCEN2424_RS21885	1551	516	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1371266	1371541	+							BCEN2424_RS21890	276		old_locus_tag=Bcen2424_4424
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1371266	1371541	+	WP_011547674.1	WP_011547674.1		hypothetical protein			BCEN2424_RS21890	276	91	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1371784	1372818	+							BCEN2424_RS21895	1035		old_locus_tag=Bcen2424_4425
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1371784	1372818	+	WP_006479001.1	WP_006479001.1		deacylase			BCEN2424_RS21895	1035	344	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1373187	1374110	+							BCEN2424_RS21900	924		old_locus_tag=Bcen2424_4426
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1373187	1374110	+	WP_011547673.1	WP_011547673.1		recombination-associated protein RdgC			BCEN2424_RS21900	924	307	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1374569	1375129	+							BCEN2424_RS21905	561		old_locus_tag=Bcen2424_4427
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1374569	1375129	+	WP_041489392.1	WP_041489392.1		GNAT family N-acetyltransferase			BCEN2424_RS21905	561	186	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1375204	1376157	+							BCEN2424_RS21910	954		old_locus_tag=Bcen2424_4428
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1375204	1376157	+	WP_011694741.1	WP_011694741.1		ABC transporter substrate-binding protein			BCEN2424_RS21910	954	317	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1376211	1377260	+							BCEN2424_RS21915	1050		old_locus_tag=Bcen2424_4429
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1376211	1377260	+	WP_011694742.1	WP_011694742.1		LLM class flavin-dependent oxidoreductase			BCEN2424_RS21915	1050	349	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1377271	1378623	+							BCEN2424_RS21920	1353		old_locus_tag=Bcen2424_4430
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1377271	1378623	+	WP_011694743.1	WP_011694743.1		LLM class flavin-dependent oxidoreductase			BCEN2424_RS21920	1353	450	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1378689	1380482	+							BCEN2424_RS35740	1794		old_locus_tag=Bcen2424_4431
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1378689	1380482	+	WP_011547668.1	WP_011547668.1		amino acid ABC transporter permease/ATP-binding protein			BCEN2424_RS35740	1794	597	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1380517	1381449	+							BCEN2424_RS21935	933		old_locus_tag=Bcen2424_4432
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1380517	1381449	+	WP_011547667.1	WP_011547667.1		ABC transporter substrate-binding protein			BCEN2424_RS21935	933	310	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1381525	1382619	-							BCEN2424_RS21940	1095		old_locus_tag=Bcen2424_4433
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1381525	1382619	-	WP_011547666.1	WP_011547666.1		LLM class flavin-dependent oxidoreductase			BCEN2424_RS21940	1095	364	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1382681	1383649	-							BCEN2424_RS21945	969		old_locus_tag=Bcen2424_4434
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1382681	1383649	-	WP_011694746.1	WP_011694746.1		ABC transporter substrate-binding protein			BCEN2424_RS21945	969	322	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1383916	1384833	+							BCEN2424_RS21950	918		old_locus_tag=Bcen2424_4435
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1383916	1384833	+	WP_011547664.1	WP_011547664.1		alpha/beta hydrolase			BCEN2424_RS21950	918	305	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1384830	1385261	+							BCEN2424_RS21955	432		old_locus_tag=Bcen2424_4436
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1384830	1385261	+	WP_011547663.1	WP_011547663.1		MarR family transcriptional regulator			BCEN2424_RS21955	432	143	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1385716	1387161	+							BCEN2424_RS21960	1446		old_locus_tag=Bcen2424_4437
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1385716	1387161	+	WP_011547662.1	WP_011547662.1		exo-alpha-sialidase			BCEN2424_RS21960	1446	481	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1387232	1388260	-					adhP		BCEN2424_RS21965	1029		old_locus_tag=Bcen2424_4438
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1387232	1388260	-	WP_011547661.1	WP_011547661.1		alcohol dehydrogenase AdhP	adhP		BCEN2424_RS21965	1029	342	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1388728	1390761	+							BCEN2424_RS21970	2034		old_locus_tag=Bcen2424_4439
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1388728	1390761	+	WP_011694747.1	WP_011694747.1		TonB-dependent receptor			BCEN2424_RS21970	2034	677	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1391220	1392854	+							BCEN2424_RS21975	1635		old_locus_tag=Bcen2424_4440
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1391220	1392854	+	WP_041489391.1	WP_041489391.1		HAMP domain-containing protein			BCEN2424_RS21975	1635	544	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1393319	1394725	+					otsA		BCEN2424_RS21980	1407		old_locus_tag=Bcen2424_4442
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1393319	1394725	+	WP_006478986.1	WP_006478986.1		alpha,alpha-trehalose-phosphate synthase (UDP-forming)	otsA		BCEN2424_RS21980	1407	468	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1394900	1396876	-					hflB		BCEN2424_RS21985	1977		old_locus_tag=Bcen2424_4443
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1394900	1396876	-	WP_011547657.1	WP_011547657.1		ATP-dependent zinc metalloprotease FtsH	hflB		BCEN2424_RS21985	1977	658	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1397364	1399028	+							BCEN2424_RS21990	1665		old_locus_tag=Bcen2424_4444
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1397364	1399028	+	WP_011547656.1	WP_011547656.1		acid phosphatase			BCEN2424_RS21990	1665	554	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1399249	1401114	-							BCEN2424_RS21995	1866		old_locus_tag=Bcen2424_4445
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1399249	1401114	-	WP_011547655.1	WP_011547655.1		phosphoenolpyruvate carboxykinase (GTP)			BCEN2424_RS21995	1866	621	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1401724	1403307	-							BCEN2424_RS22000	1584		old_locus_tag=Bcen2424_4447
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1401724	1403307	-	WP_011547654.1	WP_011547654.1		isocitrate lyase			BCEN2424_RS22000	1584	527	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1403705	1404226	+							BCEN2424_RS22005	522		old_locus_tag=Bcen2424_4448
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1403705	1404226	+	WP_011694750.1	WP_011694750.1		YbaK/prolyl-tRNA synthetase associated domain-containing protein			BCEN2424_RS22005	522	173	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1404223	1404861	+							BCEN2424_RS22010	639		old_locus_tag=Bcen2424_4449
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1404223	1404861	+	WP_011547652.1	WP_011547652.1		transcriptional regulator			BCEN2424_RS22010	639	212	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1404928	1405902	+							BCEN2424_RS22015	975		old_locus_tag=Bcen2424_4450
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1404928	1405902	+	WP_011547651.1	WP_011547651.1		threo-3-hydroxy-L-aspartate ammonia-lyase			BCEN2424_RS22015	975	324	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1406018	1406266	+							BCEN2424_RS22020	249		old_locus_tag=Bcen2424_4451
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	1406018	1406266	+	WP_011547650.1	WP_011547650.1		hypothetical protein			BCEN2424_RS22020	249	82	
