# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3193440	3193766	-	ABK09637.1			conserved hypothetical protein			Bcen2424_2889	327	108	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3193869	3194858	+							Bcen2424_2890	990		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3193869	3194858	+	ABK09638.1			transcriptional regulator, LysR family			Bcen2424_2890	990	329	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3194881	3195189	-							Bcen2424_2891	309		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3194881	3195189	-	ABK09639.1			protein of unknown function DUF493			Bcen2424_2891	309	102	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3195189	3196115	-							Bcen2424_2892	927		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3195189	3196115	-	ABK09640.1			branched chain amino acid: 2-keto-4-methylthiobutyrate aminotransferase			Bcen2424_2892	927	308	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3196164	3197474	-							Bcen2424_2893	1311		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3196164	3197474	-	ABK09641.1			penicillin-binding protein 6, Serine peptidase, MEROPS family S11			Bcen2424_2893	1311	436	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3198116	3199219	+							Bcen2424_2894	1104		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3198116	3199219	+	ABK09642.1			transposase, IS4 family			Bcen2424_2894	1104	367	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3199379	3200023	-							Bcen2424_2895	645		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3199379	3200023	-	ABK09643.1			hydrolase of the alpha/beta superfamily-like protein			Bcen2424_2895	645	214	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3200037	3200354	-							Bcen2424_2896	318		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3200037	3200354	-	ABK09644.1			ferredoxin-like protein			Bcen2424_2896	318	105	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3200509	3201660	-							Bcen2424_2897	1152		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3200509	3201660	-	ABK09645.1			VanZ like protein			Bcen2424_2897	1152	383	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3201692	3202315	-							Bcen2424_2898	624		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3201692	3202315	-	ABK09646.1			ABC-type uncharacterized transport system auxiliary component-like protein			Bcen2424_2898	624	207	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3202445	3203374	-							Bcen2424_2899	930		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3202445	3203374	-	ABK09647.1			Mammalian cell entry related domain protein			Bcen2424_2899	930	309	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3203392	3204306	-							Bcen2424_2900	915		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3203392	3204306	-	ABK09648.1			ABC transporter related protein			Bcen2424_2900	915	304	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3204303	3205646	-							Bcen2424_2901	1344		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3204303	3205646	-	ABK09649.1			protein of unknown function DUF140			Bcen2424_2901	1344	447	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3205795	3207864	+							Bcen2424_2902	2070		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3205795	3207864	+	ABK09650.1			5'-Nucleotidase domain protein			Bcen2424_2902	2070	689	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3207861	3208718	+							Bcen2424_2903	858		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3207861	3208718	+	ABK09651.1			Sel1 domain protein repeat-containing protein			Bcen2424_2903	858	285	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3209002	3209922	+							Bcen2424_2904	921		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3209002	3209922	+	ABK09652.1			biotin--acetyl-CoA-carboxylase ligase			Bcen2424_2904	921	306	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3209919	3210716	+							Bcen2424_2905	798		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3209919	3210716	+	ABK09653.1			putative transcriptional acitvator, Baf family			Bcen2424_2905	798	265	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3210910	3211152	+							Bcen2424_2906	243		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3210910	3211152	+	ABK09654.1			conserved hypothetical protein			Bcen2424_2906	243	80	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3211169	3211654	-							Bcen2424_2907	486		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3211169	3211654	-	ABK09655.1			rfaE bifunctional protein			Bcen2424_2907	486	161	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3211816	3212694	-							Bcen2424_2908	879		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3211816	3212694	-	ABK09656.1			conserved hypothetical protein			Bcen2424_2908	879	292	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3213161	3214387	-							Bcen2424_2909	1227		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3213161	3214387	-	ABK09657.1			Patatin			Bcen2424_2909	1227	408	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3214412	3215149	-							Bcen2424_2910	738		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3214412	3215149	-	ABK09658.1			conserved hypothetical protein			Bcen2424_2910	738	245	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3215231	3216058	-							Bcen2424_2911	828		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3215231	3216058	-	ABK09659.1			Enoyl-CoA hydratase/isomerase			Bcen2424_2911	828	275	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3216189	3217181	-							Bcen2424_2912	993		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3216189	3217181	-	ABK09660.1			fumarylacetoacetate (FAA) hydrolase			Bcen2424_2912	993	330	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3217305	3218177	+							Bcen2424_2913	873		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3217305	3218177	+	ABK09661.1			transcriptional regulator, IclR family			Bcen2424_2913	873	290	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3218287	3219543	+							Bcen2424_2914	1257		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3218287	3219543	+	ABK09662.1			conserved hypothetical protein			Bcen2424_2914	1257	418	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3219797	3220054	+							Bcen2424_2915	258		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3219797	3220054	+	ABK09663.1			conserved hypothetical protein			Bcen2424_2915	258	85	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3220256	3221323	+							Bcen2424_2916	1068		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3220256	3221323	+	ABK09664.1			methionine synthase (B12-dependent)			Bcen2424_2916	1068	355	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3221366	3224083	+							Bcen2424_2917	2718		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3221366	3224083	+	ABK09665.1			methionine synthase (B12-dependent)			Bcen2424_2917	2718	905	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3224202	3224525	-							Bcen2424_2918	324		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3224202	3224525	-	ABK09666.1			conserved hypothetical protein			Bcen2424_2918	324	107	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3224726	3226507	+							Bcen2424_2919	1782		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3224726	3226507	+	ABK09667.1			arginyl-tRNA synthetase			Bcen2424_2919	1782	593	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3226641	3227534	+							Bcen2424_2920	894		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3226641	3227534	+	ABK09668.1			Sporulation domain protein			Bcen2424_2920	894	297	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3227605	3228243	+							Bcen2424_2921	639		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3227605	3228243	+	ABK09669.1			DSBA oxidoreductase			Bcen2424_2921	639	212	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3228263	3229036	+							Bcen2424_2922	774		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3228263	3229036	+	ABK09670.1			short-chain dehydrogenase/reductase SDR			Bcen2424_2922	774	257	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3229475	3231079	+							Bcen2424_2923	1605		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3229475	3231079	+	ABK09671.1			extracellular solute-binding protein, family 5			Bcen2424_2923	1605	534	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3231272	3232927	+							Bcen2424_2924	1656		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3231272	3232927	+	ABK09672.1			ABC transporter related protein			Bcen2424_2924	1656	551	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3232944	3234023	-							Bcen2424_2925	1080		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3232944	3234023	-	ABK09673.1			beta-lactamase domain protein			Bcen2424_2925	1080	359	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3234325	3236142	+							Bcen2424_2926	1818		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3234325	3236142	+	ABK09674.1			conserved hypothetical protein			Bcen2424_2926	1818	605	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3236200	3236967	+							Bcen2424_2927	768		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3236200	3236967	+	ABK09675.1			Carbonate dehydratase			Bcen2424_2927	768	255	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3237080	3237757	+							Bcen2424_2928	678		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3237080	3237757	+	ABK09676.1			short-chain dehydrogenase/reductase SDR			Bcen2424_2928	678	225	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3237800	3238234	+							Bcen2424_2929	435		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3237800	3238234	+	ABK09677.1			conserved hypothetical protein			Bcen2424_2929	435	144	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3238341	3239612	+							Bcen2424_2930	1272		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3238341	3239612	+	ABK09678.1			dienelactone hydrolase and related enzymes-like protein			Bcen2424_2930	1272	423	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3240095	3241474	+							Bcen2424_2931	1380		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3240095	3241474	+	ABK09679.1			aminotransferase			Bcen2424_2931	1380	459	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3241471	3242691	+							Bcen2424_2932	1221		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3241471	3242691	+	ABK09680.1			8-amino-7-oxononanoate synthase			Bcen2424_2932	1221	406	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3242688	3243407	+							Bcen2424_2933	720		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3242688	3243407	+	ABK09681.1			dethiobiotin synthase			Bcen2424_2933	720	239	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3243449	3244468	+							Bcen2424_2934	1020		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3243449	3244468	+	ABK09682.1			biotin synthase			Bcen2424_2934	1020	339	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3244618	3245343	-							Bcen2424_2935	726		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3244618	3245343	-	ABK09683.1			CutC family protein			Bcen2424_2935	726	241	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3245466	3245870	-							Bcen2424_2936	405		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3245466	3245870	-	ABK09684.1			conserved hypothetical protein			Bcen2424_2936	405	134	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3245878	3246264	-							Bcen2424_2937	387		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3245878	3246264	-	ABK09685.1			conserved hypothetical protein			Bcen2424_2937	387	128	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3246422	3247708	-							Bcen2424_2938	1287		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3246422	3247708	-	ABK09686.1			diguanylate phosphodiesterase			Bcen2424_2938	1287	428	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3248015	3249682	+							Bcen2424_2939	1668		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3248015	3249682	+	ABK09687.1			sodium/proton antiporter, CPA1 family			Bcen2424_2939	1668	555	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3249778	3253350	-							Bcen2424_2940	3573		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3249778	3253350	-	ABK09688.1			pyruvate ferredoxin/flavodoxin oxidoreductase			Bcen2424_2940	3573	1190	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3254322	3254624	+							Bcen2424_2941	303		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3254322	3254624	+	ABK09689.1			conserved hypothetical protein			Bcen2424_2941	303	100	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3255223	3255780	-							Bcen2424_2942	558		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3255223	3255780	-	ABK09690.1			transferase hexapeptide repeat containing protein			Bcen2424_2942	558	185	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3256173	3256787	+							Bcen2424_2943	615		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3256173	3256787	+	ABK09691.1			Glutathione S-transferase, N-terminal domain protein			Bcen2424_2943	615	204	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3256820	3257788	-							Bcen2424_2944	969		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3256820	3257788	-	ABK09692.1			Ion transport 2 domain protein			Bcen2424_2944	969	322	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3257953	3258972	-							Bcen2424_2945	1020		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3257953	3258972	-	ABK09693.1			sulfate ABC transporter, periplasmic sulfate-binding protein			Bcen2424_2945	1020	339	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3259424	3260317	+							Bcen2424_2946	894		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3259424	3260317	+	ABK09694.1			dihydrodipicolinate synthase			Bcen2424_2946	894	297	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3260339	3260719	-							Bcen2424_2947	381		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3260339	3260719	-	ABK09695.1			PilT protein domain protein			Bcen2424_2947	381	126	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3260719	3260958	-							Bcen2424_2948	240		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3260719	3260958	-	ABK09696.1			prevent-host-death family protein			Bcen2424_2948	240	79	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3261052	3262101	-							Bcen2424_2949	1050		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3261052	3262101	-	ABK09697.1			transcriptional regulator, LysR family			Bcen2424_2949	1050	349	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3262208	3263491	+							Bcen2424_2950	1284		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3262208	3263491	+	ABK09698.1			major facilitator superfamily MFS_1			Bcen2424_2950	1284	427	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3263568	3264206	-							Bcen2424_2951	639		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3263568	3264206	-	ABK09699.1			Glutathione S-transferase, N-terminal domain protein			Bcen2424_2951	639	212	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3264318	3265238	+							Bcen2424_2952	921		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3264318	3265238	+	ABK09700.1			transcriptional regulator, LysR family			Bcen2424_2952	921	306	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3265260	3267485	-							Bcen2424_2953	2226		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3265260	3267485	-	ABK09701.1			xanthine dehydrogenase, molybdenum binding subunit apoprotein			Bcen2424_2953	2226	741	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3267482	3268483	-							Bcen2424_2954	1002		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3267482	3268483	-	ABK09702.1			molybdopterin dehydrogenase, FAD-binding protein			Bcen2424_2954	1002	333	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3268502	3269260	-							Bcen2424_2955	759		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3268502	3269260	-	ABK09703.1			(2Fe-2S)-binding domain protein			Bcen2424_2955	759	252	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	1	CP000458.1	3269664	3270098	+							Bcen2424_2956	435		
